,a_Ataques,a_Ataques perigosos,a_Cartões amarelos,a_Cartões vermelhos,a_chutes_a_gol,a_Chutes ao ferro,a_Chutes bloqueados,a_Chutes fora,a_Escanteios,a_Faltas,a_Gols,a_Impedimentos,a_Laterais,a_Pênaltis,a_Segundo cartão amarelo,a_Substituições,a_Tiros de meta,a_Tiros-livres,at_current_classification,at_current_draws_away,at_current_draws_global,at_current_draws_home,at_current_loss_away,at_current_loss_global,at_current_loss_home,at_current_wins_away,at_current_wins_global,at_current_wins_home,at_games_without_draw_away,at_games_without_draw_global,at_games_without_draw_home,at_games_without_lose_away,at_games_without_lose_global,at_games_without_lose_home,at_games_without_win_away,at_games_without_win_global,at_games_without_win_home,away_team,away_team_score,city,datetime,h_Ataques,h_Ataques perigosos,h_Cartões amarelos,h_Cartões vermelhos,h_chutes_a_gol,h_Chutes ao ferro,h_Chutes bloqueados,h_Chutes fora,h_Escanteios,h_Faltas,h_Gols,h_Impedimentos,h_Laterais,possession,h_Pênaltis,h_Segundo cartão amarelo,h_Substituições,h_Tiros de meta,h_Tiros-livres,home_team,home_team_score,ht_current_classification,ht_current_draws_away,ht_current_draws_global,ht_current_draws_home,ht_current_loss_away,ht_current_loss_global,ht_current_loss_home,ht_current_wins_away,ht_current_wins_global,ht_current_wins_home,ht_games_without_draw_away,ht_games_without_draw_global,ht_games_without_draw_home,ht_games_without_lose_away,ht_games_without_lose_global,ht_games_without_lose_home,ht_games_without_win_away,ht_games_without_win_global,ht_games_without_win_home,referee,round,stadium,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,sub_home_player_1,sub_home_player_2,sub_home_player_3,sub_home_player_4,sub_home_player_5,sub_home_player_6,sub_home_player_7,sub_home_player_8,sub_home_player_9,sub_home_player_10,sub_home_player_11,sub_home_player_12,sub_away_player_1,sub_away_player_2,sub_away_player_3,sub_away_player_4,sub_away_player_5,sub_away_player_6,sub_away_player_7,sub_away_player_8,sub_away_player_9,sub_away_player_10,sub_away_player_11,sub_away_player_12,result,int_date,ht_eff_of,at_eff_of
0,46.0,28.0,3.0,,3.0,,0.0,6.0,2.0,15.0,2.0,4.0,23.0,,,,7.0,19.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético MG,2,"São Paulo, São Paulo",2015-05-09,64.0,49.0,2.0,,7.0,,4.0,8.0,11.0,17.0,2.0,2.0,27.0,49.0,,,,5.0,19.0,Palmeiras,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Felipe Gomes da Silva,1,Allianz Parque,"('person-16938', 'Fernando Prass')","('person-68410', 'Victor Ramos')","('person-9106', 'Lucas')","('person-112507', 'Vitor Hugo')","('person-9295', 'J. Valdivia')","('person-9360', 'Zé Roberto')","('person-65376', 'Robinho')","('person-173974', 'Gabriel')","('person-364017', 'Gabriel Jesus')","('person-4987', 'Rafael Marques')","('person-82057', 'Dudu')","('person-32329', 'Victor')","('person-196743', 'Tiago Pagnussat')","('person-33478', 'Patric')","('person-9378', 'Edcarlos')","('person-9116', 'Pedro Botelho')","('person-22635', 'S. Cárdenas')","('person-95917', 'Giovanni Augusto')","('person-8978', 'Maicosuel')","('person-226423', 'Eduardo')","('person-9389', 'Josué')","('person-6414', 'Jô')","('person-32707', 'Aranha')","('person-71262', 'Jaílson')","('person-113439', 'Wellington')","('person-35360', 'F. Tobio')","('person-9319', 'Egídio')","('person-371205', 'João Pedro')","('person-95415', 'Alan Patrick')","('person-171544', 'Andrei Girotto')","('person-9166', 'Amaral')","('person-159253', 'Kelvin')","('person-147965', 'Ryder Matos')","('person-40138', 'Maikon Leite')","('person-66275', 'Giovanni')","('person-230009', 'Jesiel')","('person-32573', 'Carlos César')","('person-175078', 'Danilo Pires')","('person-303918', 'Dodô')","('person-75403', 'André')","('person-306889', 'Carlos')",None,None,None,None,None,draw,0,0.3563218390804598,0.4603174603174603
1,53.0,25.0,2.0,,1.0,1.0,4.0,6.0,5.0,21.0,1.0,0.0,44.0,,,,7.0,22.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Coritiba,1,"Chapecó, Santa Catarina",2015-05-09,51.0,30.0,2.0,,3.0,0.0,3.0,5.0,3.0,18.0,2.0,4.0,22.0,47.0,,,,12.0,21.0,Chapecoense,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Elmo Alves Resende Cunha,1,Arena Condá,"('person-171047', 'Danilo')","('person-9101', 'Rafael Lima')","('person-12926', 'Vilson')","('person-33252', 'Apodi')","('person-170605', 'Abuda')","('person-56294', 'Camilo')","('person-234159', 'Hyoran')","('person-71268', 'Gil')","('person-9261', 'Elicarlos')","('person-68267', 'Ananias')","('person-33077', 'Roger')","('person-171924', 'Bruno Brigido')","('person-74751', 'Welinton')","('person-179302', 'Luccas Claro')","('person-163583', 'Norberto Neto')","('person-8912', 'Leandro Almeida')","('person-82899', 'Carlinhos')","('person-32916', 'Pedro Ken')","('person-112029', 'Helder')","('person-78767', 'João Paulo')","('person-163621', 'Negueba')","('person-227152', 'Raphael Lucas')","('person-137934', 'Nivaldo')","('person-80622', 'João Paulo')","('person-9193', 'Thiego')","('person-103783', 'Neto')","('person-94923', 'Bruno Silva')","('person-170928', 'Maranhão')","('person-32350', 'Maylson')","('person-120553', 'Neném')","('person-395949', 'Wagner')","('person-72061', 'Wanderson')","('person-5529', 'Edmilson')","('person-80135', 'Bruno Rangel')","('person-233294', 'Vaná')","('person-184203', 'Ivan')","('person-192640', 'Walisson')","('person-112809', 'Thiago Galhardo')","('person-23648', 'L. Cáceres')","('person-9050', 'Rosinei')","('person-282248', 'Rodolfo')","('person-328074', 'Icaro')","('person-32893', 'Keirrison')","('person-404508', 'Mateus Oliveira')",None,None,win,0,0.3150684931506849,0.23880597014925373
2,30.0,12.0,1.0,,0.0,0.0,1.0,2.0,3.0,12.0,0.0,1.0,21.0,,1.0,,18.0,10.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joinville,0,"Rio de Janeiro, Rio de Janeiro",2015-05-09,65.0,46.0,2.0,,11.0,1.0,2.0,12.0,5.0,8.0,1.0,1.0,25.0,67.0,,0.0,,2.0,14.0,Fluminense,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thiago Duarte Peixoto,1,Estadio Jornalista Mário Filho (Maracanã),"('person-9276', 'Diego Cavalieri')","('person-299242', 'Marlon')","('person-115289', 'Giovanni')","('person-73187', 'Wellington Silva')","('person-92712', 'Edson')","('person-42129', 'Gum')","('person-32368', 'Jean')","('person-9293', 'Pierre')","('person-287912', 'Kenedy')","('person-363931', 'Gerson')","('person-155', 'Fred')","('person-72007', 'Oliveira')","('person-72729', 'Rogerio')","('person-40114', 'Wellington Saci')","('person-39554', 'Bruno Aguiar')","('person-121328', 'Naldo')","('person-160262', 'Sueliton')","('person-197955', 'Guti')","('person-9290', 'Marcelo Costa')","('person-166614', 'Augusto Cesar')","('person-174760', 'Welinton')","('person-52820', 'Kempes')","('person-116497', 'Klever')","('person-5813', 'Henrique')","('person-132040', 'Renato')","('person-10589', 'Wagner')","('person-288093', 'Robert')","('person-240834', 'Rafinha')","('person-271473', 'Marlone')","('person-299428', 'Lucas Gomes')",None,None,None,None,"('person-64369', 'Agenor')","('person-170895', 'Dankler')","('person-282922', 'Mario Sérgio')","('person-276825', 'Alef')","('person-103652', 'Anselmo')","('person-33287', 'Jael')","('person-136823', 'Rafael Costa')","('person-131443', 'William Henrique')","('person-328581', 'Willian Popp')",None,None,None,win,0,0.3246753246753247,0.14285714285714285
3,69.0,29.0,5.0,,3.0,,4.0,0.0,10.0,19.0,3.0,0.0,12.0,,1.0,,8.0,19.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ponte Preta,3,"Porto Alegre, Rio Grande do Sul",2015-05-10,71.0,33.0,3.0,,2.0,,1.0,3.0,5.0,16.0,3.0,3.0,28.0,49.0,,0.0,,4.0,19.0,Grêmio,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Heber Lopes,1,Arena do Grêmio,"('person-9187', 'Marcelo Grohe')","('person-90643', 'Rafael Galhardo')","('person-8996', 'Rhodolfo')","('person-10265', 'Marcelo Oliveira')","('person-17076', 'Pedro Geromel')","('person-20638', 'Giuliano')","('person-16465', 'Maicon')","('person-395629', 'Lincoln')","('person-338353', 'Walace')","('person-285035', 'Luan')","('person-211148', 'Yuri Mamute')","('person-9062', 'Marcelo Lomba')","('person-80072', 'Tiago Alves')","('person-192705', 'Rodinei')","('person-113986', 'Pablo')","('person-128883', 'Gilson')","('person-65015', 'Fernando Bob')","('person-72121', 'Paulinho')","('person-10846', 'Renato Cajá')","('person-113523', 'Josimar')","('person-279126', 'Biro Biro')","('person-172278', 'Rildo')","('person-68943', 'Bruno Grassi')","('person-330144', 'Tiago Machowski')","('person-115005', 'F. Erazo')","('person-396532', 'Gabriel Silva')","('person-376557', 'Junior')","('person-21480', 'M. Rodríguez')","('person-32552', 'Douglas')","('person-395628', 'Araujo')","('person-283522', 'Pedro Rocha')","('person-327852', 'Everton')",None,None,"('person-98909', 'João Carlos')","('person-288072', 'Jeferson')","('person-65394', 'Renato Chaves')","('person-227523', 'Juninho')","('person-332530', 'Vitor Xavier')","('person-226569', 'Roni')","('person-171512', 'Diego Oliveira')","('person-71013', 'Felipe Azevedo')",None,None,None,None,draw,0,0.39325842696629215,0.3220338983050847
4,48.0,21.0,1.0,,1.0,,3.0,4.0,4.0,15.0,1.0,2.0,16.0,,,,11.0,20.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,1,"Cuiabá, Mato Grosso",2015-05-10,60.0,38.0,3.0,,3.0,,2.0,9.0,2.0,16.0,0.0,4.0,12.0,54.0,,,,7.0,17.0,Cruzeiro,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anderson Daronco,1,Arena Pantanal,"('person-8961', 'Fábio')","('person-80390', 'Manoel')","('person-184542', 'Fabiano')","('person-32967', 'Bruno Rodrigo')","('person-329245', 'Pará')","('person-307939', 'Gabriel Xavier')","('person-33019', 'Marquinhos')","('person-10262', 'Charles')","('person-32605', 'Willians')","('person-112183', 'Henrique Dourado')","('person-78745', 'Willian')","('person-17304', 'Cássio')","('person-178463', 'Yago')","('person-71117', 'Edílson')","('person-4734', 'Edu Dracena')","('person-32574', 'Uendel')","('person-5638', 'Danilo')","('person-113045', 'Petros')","('person-136155', 'Bruno Henrique')","('person-16566', 'Cristian')","('person-4581', 'Vágner Love')","('person-333697', 'Malcom')","('person-97650', 'Rafael')","('person-268729', 'Mayke')","('person-111938', 'E. Mena')","('person-64406', 'Léo')","('person-4481', 'Paulo André')","('person-32925', 'Willian Farias')","('person-330137', 'Eurico')","('person-296908', 'Bruno Edgar')","('person-52463', 'D. Riascos')","('person-367119', 'Judivan')","('person-236674', 'Joel')",None,"('person-136425', 'Walter')","('person-328466', 'Rodrigo Sam')","('person-398753', 'Matheus Pereira')","('person-396804', 'Marciel')","('person-26660', 'Emerson Sheik')","('person-192525', 'Á. Romero')","('person-141915', 'S. Mendoza')",None,None,None,None,None,lose,0,0.35,0.5
5,71.0,35.0,2.0,,4.0,2.0,0.0,7.0,11.0,17.0,0.0,1.0,27.0,0.0,,,7.0,18.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,0,"Curitiba, Paraná",2015-05-10,66.0,25.0,1.0,,2.0,0.0,3.0,3.0,2.0,17.0,3.0,1.0,21.0,43.0,1.0,,,12.0,18.0,Atlético PR,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Luiz Flavio De Oliveira,1,Estádio Joaquim Américo Guimarães,"('person-32538', 'Weverton')","('person-9462', 'Eduardo')","('person-32871', 'Gustavo')","('person-10609', 'Kadu')","('person-82792', 'Felipe')","('person-282430', 'Marcos Guilherme')","('person-178238', 'Natanael Pimienta')","('person-187565', 'Jádson')","('person-115497', 'Deivid')","('person-374539', 'Marco Damasceno')","('person-64417', 'Walter')","('person-102643', 'Alisson')","('person-33271', 'Réver')","('person-103416', 'Paulão')","('person-131042', 'Léo')","('person-180820', 'Cláudio Winck')","('person-32679', 'Alan Ruschel')","('person-10369', 'Anderson')","('person-404638', 'Silva')","('person-242519', 'Taiberson')","('person-9150', 'Rafael Moura')","('person-187560', 'Vitinho')","('person-115496', 'Santos')","('person-227298', 'Potiguar')","('person-395772', 'Matheus Ribeiro')","('person-111653', 'Bady')","('person-180889', 'Hernani')","('person-9764', 'Paulinho Dias')","('person-158904', 'Nikão')","('person-395694', 'Crysan')","('person-236688', 'Douglas Coutinho')",None,None,None,"('person-124', 'Dida')","('person-319262', 'Artur')","('person-112327', 'Alan')","('person-176410', 'M. Luque')","('person-9415', 'Alex')","('person-404641', 'Silas')","('person-317939', 'Valdívia')","('person-378689', 'Bruno Gomes')","('person-287918', 'Alisson Farias')",None,None,None,win,0,0.42857142857142855,0.1864406779661017
6,37.0,13.0,3.0,,2.0,,0.0,3.0,1.0,12.0,1.0,3.0,17.0,0.0,1.0,,9.0,17.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Figueirense,1,"Recife, Pernambuco",2015-05-10,45.0,26.0,1.0,,7.0,,1.0,3.0,7.0,17.0,4.0,0.0,18.0,56.0,2.0,0.0,,4.0,15.0,Sport,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cristhian Passos Sorence,1,Estádio Adelmar da Costa Carvalho,"('person-9431', 'Magrão')","('person-74217', 'Matheus Ferraz')","('person-211001', 'Oswaldo')","('person-9435', 'Durval')","('person-225802', 'Rene')","('person-9202', 'Diego Souza')","('person-4491', 'Wendel')","('person-104850', 'Rithely')","('person-331264', 'Joelinton')","('person-226419', 'Samuel')","('person-207544', 'Elber')","('person-239470', 'Luan Polli')","('person-210711', 'Bruno Alves')","('person-248658', 'Marcos Pedroso')","('person-72274', 'Nirley')","('person-32801', 'Ricardinho')","('person-210241', 'Jean Deretti')","('person-279128', 'Jefferson')","('person-301281', 'Dener')","('person-181781', 'Dudu')","('person-225224', 'Everaldo')",None,"('person-103538', 'Danilo Fernandes')","('person-282265', 'Danilo')","('person-398740', 'Adryelson')","('person-112977', 'Ewerton Páscoa')","('person-126607', 'Henrique Mattos')","('person-9164', 'Vitor')","('person-331752', 'Pica-Pau')","('person-282119', 'Regis')","('person-32923', 'Rodrigo Mancha')","('person-182325', 'Mike')",None,None,"('person-137957', 'Júnior Oliveira')","('person-176814', 'Leo Rodrigues')","('person-404642', 'Jatoba')","('person-278572', 'Leo Lisboa')","('person-89529', 'Maicon Talhetti')","('person-78511', 'Marcão')","('person-318891', 'Carlos')","('person-53472', 'Mazola')",None,None,None,None,win,0,0.6226415094339622,0.47368421052631576
7,71.0,28.0,1.0,,1.0,,0.0,2.0,6.0,13.0,1.0,2.0,26.0,1.0,,,9.0,17.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,1,"São Paulo, São Paulo",2015-05-10,80.0,26.0,2.0,,1.0,,1.0,5.0,4.0,17.0,2.0,0.0,18.0,53.0,0.0,,,6.0,17.0,São Paulo,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marcelo de Lima Henrique,1,Estádio Cícero Pompeu de Toledo (Morumbi),"('person-9373', 'Rogério Ceni')","('person-288073', 'Lucão')","('person-65193', 'Paulo Miranda')","('person-227884', 'Dória')","('person-174478', 'Reinaldo')","('person-186289', 'Rodrigo Caio')","('person-65382', 'Wesley')","('person-33094', 'Húdson')","('person-288089', 'Boschilia')","('person-33254', 'Souza')","('person-4498', 'Luís Fabiano')","('person-64355', 'Paulo Victor')","('person-115239', 'Bressan')","('person-32800', 'Pará')","('person-33010', 'Wallace')","('person-13964', 'Anderson Pico')","('person-9333', 'Éverton')","('person-32290', 'Almir')","('person-72468', 'H. Canteros')","('person-233411', 'Jonas')","('person-81529', 'Marcelo Cirino')","('person-170927', 'Gabriel')","('person-97659', 'Renan Ribeiro')","('person-32313', 'Édson Silva')","('person-65373', 'Ganso')","('person-167149', 'Thiago Mendes')","('person-172539', 'Jonathan Cafu')","('person-288088', 'Ewandro')","('person-290443', 'Auro')","('person-9427', 'Alexandre Pato')",None,None,None,None,"('person-197635', 'César')","('person-240839', 'Marcelo')","('person-255491', 'Thallyson')","('person-197636', 'Frauches')","('person-23734', 'V. Cáceres')","('person-115325', 'Arthur Maia')","('person-193049', 'Luiz Antonio')","('person-129194', 'L. Mugni')","('person-32286', 'Marcio Araujo')","('person-398674', 'Matheus Sávio')","('person-10604', 'Eduardo Da Silva')","('person-334016', 'Douglas Baggio')",win,0,0.5384615384615384,0.3148148148148148
8,34.0,14.0,5.0,,3.0,,2.0,0.0,2.0,27.0,,2.0,24.0,,,,10.0,16.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goiás,0,"Rio de Janeiro, Rio de Janeiro",2015-05-10,47.0,24.0,3.0,,3.0,,2.0,6.0,4.0,15.0,,1.0,23.0,60.0,,,,3.0,29.0,Vasco,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Braulio da Silva Machado,1,Estádio Club de Regatas Vasco da Gama,"('person-55853', 'M. Silva')","('person-173980', 'Mádson')","('person-234158', 'Christiano')","('person-4603', 'Rodrigo')","('person-191207', 'Luan')","('person-8926', 'Serginho')","('person-15264', 'P. Guiñazú')","('person-401', 'J. Dos Santos')","('person-136395', 'Gilberto')","('person-9779', 'Dagoberto')","('person-227631', 'Rafael Silva')","('person-9401', 'Renan')","('person-248881', 'Felipe Macedo')","('person-113650', 'Rafael Forster')","('person-395632', 'Everton')","('person-233910', 'Alex Alves')","('person-248887', 'Rodrigo')","('person-9171', 'Felipe Menezes')","('person-113651', 'Juliano')","('person-7863', 'Ygor')","('person-171754', 'Wesley')","('person-395631', 'Bruno Henrique')","('person-281402', 'Jordi')","('person-26788', 'Anderson Salles')","('person-302496', 'Henrique')","('person-232748', 'Jonatas')","('person-232750', 'Yago')","('person-114789', 'Lucas')","('person-226899', 'Jhon Cley')","('person-73095', 'Bernardo')","('person-8923', 'Marcinho')",None,None,None,"('person-335343', 'Paulinho')","('person-248882', 'Tulio')","('person-13514', 'Fred')","('person-248889', 'Pericles Nunes')","('person-112156', 'Esquerdinha')","('person-248890', 'Paulo')","('person-401925', 'Deivid')","('person-153214', 'Ruan')","('person-282474', 'Lucas Coelho')",None,None,None,draw,0,0.14606741573033707,0.3269230769230769
9,61.0,32.0,3.0,,2.0,0.0,1.0,5.0,3.0,11.0,1.0,2.0,26.0,,1.0,,13.0,12.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santos,1,"Florianópolis, Santa Catarina",2015-05-10,61.0,44.0,2.0,,3.0,1.0,2.0,9.0,4.0,10.0,1.0,2.0,15.0,46.0,,0.0,,7.0,14.0,Avaí,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dewson Fernando Freitas da Silva,1,Estádio Aderbal Ramos da Silva,"('person-71953', 'Vagner')","('person-32927', 'Jeci')","('person-33458', 'Pablo')","('person-233604', 'Antônio Carlos')","('person-5380', 'Eltinho')","('person-399196', 'Renan')","('person-32454', 'Marquinhos')","('person-76064', 'Uelliton')","('person-32296', 'Renan Oliveira')","('person-8955', 'André Lima')","('person-282851', 'Anderson Lopes')","('person-104535', 'Vladimir')","('person-74179', 'Werley')","('person-72164', 'Victor Ferraz')","('person-9278', 'David Braz')","('person-174010', 'Lucas Lima')","('person-74347', 'Chiquinho')","('person-157', 'Robinho')","('person-3121', 'Renato')","('person-16062', 'E. Valencia')","('person-3997', 'Ricardo Oliveira')","('person-191206', 'Geuvânio')","('person-9063', 'Diego')","('person-32435', 'Emerson')","('person-74270', 'Everton Silva')","('person-83266', 'Nino Paraíba')","('person-227633', 'Romário')","('person-79817', 'Claudinei')","('person-178239', 'Juninho')","('person-3660', 'Eduardo Costa')","('person-179215', 'Denner')","('person-226424', 'Bruno Mendes')","('person-71782', 'Roberto')","('person-390427', 'Romulo')","('person-298174', 'Gabriel Gasparotto')","('person-218816', 'Gustavo Henrique')","('person-72265', 'Cicinho')","('person-183204', 'Léo Cittadini')","('person-73192', 'Marquinhos Gabriel')","('person-303029', 'Lucas Otavio')","('person-218551', 'Leandrinho')","('person-345585', 'Lucas Crispim')","('person-297700', 'Gabriel')",None,None,None,draw,0,0.41935483870967744,0.1875
