,data,time_casa,time_visitante,resultado,id_partida,link
0,2007-05-12 19:10:00,Figueirense,Atlético PR,3-6,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/figueirense/atletico-pr/455677/1/live
1,2007-05-12 19:10:00,Fluminense,Cruzeiro,2-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/fluminense/cruzeiro/455678/1/live
2,2007-05-12 19:10:00,São Paulo,Goiás,2-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sao-paulo/goias/455679/1/live
3,2007-05-13 17:00:00,Atlético MG,Náutico,2-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-mg/nautico/455680/1/live
4,2007-05-13 17:00:00,Internacional,Botafogo,2-3,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/internacional/botafogo/455681/1/live
5,2007-05-13 17:00:00,Flamengo,Palmeiras,2-4,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/flamengo/palmeiras/455682/1/live
6,2007-05-13 17:00:00,Paraná,Grêmio,3-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/parana-clube/gremio/455683/1/live
7,2007-05-13 19:10:00,América RN,Vasco,0-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/america-rn/vasco/455684/1/live
8,2007-05-13 19:10:00,Corinthians,Juventude,1-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/corinthians/juventude/455685/1/live
9,2007-05-13 19:10:00,Sport,Santos,4-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sport/santos/455686/1/live
10,2007-05-19 19:10:00,Juventude,Paraná,1-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/juventude/parana-clube/455687/1/live
11,2007-05-19 19:10:00,Atlético PR,Internacional,2-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-pr/internacional/455688/1/live
12,2007-05-19 19:10:00,Santos,América RN,2-3,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/santos/america-rn/455689/1/live
13,2007-05-20 17:00:00,Goiás,Flamengo,1-3,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/goias/flamengo/455690/1/live
14,2007-05-20 17:00:00,Botafogo,Atlético MG,2-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/botafogo/atletico-mg/455691/1/live
15,2007-05-20 17:00:00,Cruzeiro,Corinthians,0-3,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/cruzeiro/corinthians/455692/1/live
16,2007-05-20 17:00:00,Palmeiras,Figueirense,2-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/palmeiras/figueirense/455693/1/live
17,2007-05-20 19:10:00,Vasco,Sport,3-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/vasco/sport/455694/1/live
18,2007-05-20 19:10:00,Náutico,São Paulo,1-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/nautico/sao-paulo/455695/1/live
19,2007-05-20 19:10:00,Grêmio,Fluminense,2-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/gremio/fluminense/455696/1/live
20,2007-05-26 19:10:00,América RN,Figueirense,0-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/america-rn/figueirense/455697/1/live
21,2007-05-26 19:10:00,Corinthians,Atlético MG,0-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/corinthians/atletico-mg/455698/1/live
22,2007-05-26 19:10:00,Fluminense,Internacional,3-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/fluminense/internacional/455699/1/live
23,2007-05-27 17:00:00,Atlético PR,Santos,0-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-pr/santos/455700/1/live
24,2007-05-27 17:00:00,Náutico,Vasco,2-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/nautico/vasco/455701/1/live
25,2007-05-27 17:00:00,Grêmio,Sport,1-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/gremio/sport/455702/1/live
26,2007-05-27 17:00:00,São Paulo,Palmeiras,0-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sao-paulo/palmeiras/455703/1/live
27,2007-05-27 19:10:00,Flamengo,Botafogo,2-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/flamengo/botafogo/455704/1/live
28,2007-05-27 19:10:00,Cruzeiro,Paraná,3-4,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/cruzeiro/parana-clube/455705/1/live
29,2007-05-27 19:10:00,Goiás,Juventude,3-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/goias/juventude/455706/1/live
30,2007-06-02 19:10:00,Figueirense,Goiás,2-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/figueirense/goias/455707/1/live
31,2007-06-02 19:10:00,Botafogo,Grêmio,3-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/botafogo/gremio/455708/1/live
32,2007-06-02 19:10:00,Atlético MG,Atlético PR,1-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-mg/atletico-pr/455709/1/live
33,2007-06-03 17:00:00,Palmeiras,Cruzeiro,1-3,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/palmeiras/cruzeiro/455710/1/live
34,2007-06-03 17:00:00,Sport,Flamengo,2-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sport/flamengo/455711/1/live
35,2007-06-03 17:00:00,Santos,Corinthians,1-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/santos/corinthians/455712/1/live
36,2007-06-03 17:00:00,Juventude,América RN,3-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/juventude/america-rn/455713/1/live
37,2007-06-03 19:10:00,Vasco,Fluminense,1-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/vasco/fluminense/455714/1/live
38,2007-06-03 19:10:00,Paraná,São Paulo,0-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/parana-clube/sao-paulo/455715/1/live
39,2007-06-03 21:30:00,Internacional,Náutico,2-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/internacional/nautico/455716/1/live
40,2007-06-09 19:10:00,Náutico,Paraná,4-4,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/nautico/parana-clube/455717/1/live
41,2007-06-09 19:10:00,Palmeiras,Botafogo,1-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/palmeiras/botafogo/455718/1/live
42,2007-06-09 19:10:00,Vasco,Grêmio,4-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/vasco/gremio/455719/1/live
43,2007-06-10 17:00:00,América RN,Corinthians,1-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/america-rn/corinthians/455720/1/live
44,2007-06-10 17:00:00,Fluminense,Sport,3-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/fluminense/sport/455721/1/live
45,2007-06-10 17:00:00,Figueirense,Flamengo,4-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/figueirense/flamengo/455722/1/live
46,2007-06-10 17:00:00,Atlético PR,Goiás,0-3,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-pr/goias/455723/1/live
47,2007-06-10 19:10:00,Cruzeiro,Juventude,2-3,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/cruzeiro/juventude/455724/1/live
48,2007-06-10 19:10:00,São Paulo,Atlético MG,0-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sao-paulo/atletico-mg/455725/1/live
49,2007-06-10 19:10:00,Internacional,Santos,1-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/internacional/santos/455726/1/live
50,2007-06-13 21:30:00,Botafogo,Vasco,4-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/botafogo/vasco/455727/1/live
51,2007-06-16 19:10:00,Grêmio,Cruzeiro,0-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/gremio/cruzeiro/455728/1/live
52,2007-06-16 19:10:00,Corinthians,Paraná,0-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/corinthians/parana-clube/455729/1/live
53,2007-06-16 19:10:00,Flamengo,Internacional,2-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/flamengo/internacional/455730/1/live
54,2007-06-17 17:00:00,Goiás,Palmeiras,3-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/goias/palmeiras/455731/1/live
55,2007-06-17 17:00:00,Atlético MG,Figueirense,4-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-mg/figueirense/455732/1/live
56,2007-06-17 17:00:00,São Paulo,Vasco,2-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sao-paulo/vasco/455733/1/live
57,2007-06-17 17:00:00,Atlético PR,Fluminense,1-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-pr/fluminense/455734/1/live
58,2007-06-17 19:10:00,Sport,América RN,2-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sport/america-rn/455735/1/live
59,2007-06-17 19:10:00,Botafogo,Náutico,3-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/botafogo/nautico/455736/1/live
60,2007-06-17 19:10:00,Juventude,Santos,0-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/juventude/santos/455737/1/live
61,2007-06-23 19:10:00,Juventude,Figueirense,1-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/juventude/figueirense/455740/1/live
62,2007-06-23 19:10:00,Paraná,Sport,1-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/parana-clube/sport/455746/1/live
63,2007-06-24 17:00:00,Palmeiras,Atlético PR,0-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/palmeiras/atletico-pr/455741/1/live
64,2007-06-24 17:00:00,América RN,Fluminense,0-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/america-rn/fluminense/455742/1/live
65,2007-06-24 17:00:00,Santos,São Paulo,0-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/santos/sao-paulo/455743/1/live
66,2007-06-24 17:00:00,Cruzeiro,Atlético MG,4-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/cruzeiro/atletico-mg/455744/1/live
67,2007-06-24 19:10:00,Náutico,Goiás,0-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/nautico/goias/455738/1/live
68,2007-06-24 19:10:00,Internacional,Grêmio,0-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/internacional/gremio/455747/1/live
69,2007-06-27 21:30:00,Sport,Náutico,4-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sport/nautico/455748/1/live
70,2007-06-27 21:30:00,Figueirense,São Paulo,0-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/figueirense/sao-paulo/455749/1/live
71,2007-06-30 17:00:00,América RN,Goiás,0-3,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/america-rn/goias/455751/1/live
72,2007-06-30 17:00:00,Cruzeiro,Vasco,3-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/cruzeiro/vasco/455752/1/live
73,2007-06-30 17:00:00,Santos,Grêmio,0-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/santos/gremio/455753/1/live
74,2007-06-30 19:10:00,Fluminense,Botafogo,1-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/fluminense/botafogo/455754/1/live
75,2007-06-30 19:10:00,Paraná,Atlético PR,2-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/parana-clube/atletico-pr/455755/1/live
76,2007-06-30 19:10:00,Internacional,Atlético MG,1-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/internacional/atletico-mg/455756/1/live
77,2007-06-30 19:10:00,Corinthians,Palmeiras,0-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/corinthians/palmeiras/455757/1/live
78,2007-07-02 20:30:00,Palmeiras,América RN,2-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/palmeiras/america-rn/455762/1/live
79,2007-07-02 21:30:00,Figueirense,Cruzeiro,2-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/figueirense/cruzeiro/455761/1/live
80,2007-07-02 21:30:00,Atlético PR,Náutico,1-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-pr/nautico/455763/1/live
81,2007-07-02 21:30:00,Grêmio,Juventude,3-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/gremio/juventude/455764/1/live
82,2007-07-02 21:30:00,Fluminense,Paraná,0-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/fluminense/parana-clube/455765/1/live
83,2007-07-02 21:30:00,São Paulo,Internacional,1-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sao-paulo/internacional/455766/1/live
84,2007-07-02 22:45:00,Goiás,Botafogo,1-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/goias/botafogo/455767/1/live
85,2007-07-04 17:00:00,Sport,Corinthians,2-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sport/corinthians/455758/1/live
86,2007-07-04 17:00:00,Atlético MG,Flamengo,1-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-mg/flamengo/455759/1/live
87,2007-07-04 17:00:00,Vasco,Santos,4-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/vasco/santos/455760/1/live
88,2007-07-05 21:30:00,Paraná,América RN,0-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/parana-clube/america-rn/455773/1/live
89,2007-07-07 17:00:00,Corinthians,Fluminense,1-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/corinthians/fluminense/455769/1/live
90,2007-07-07 17:00:00,Santos,Cruzeiro,4-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/santos/cruzeiro/455770/1/live
91,2007-07-07 17:00:00,Atlético MG,Grêmio,0-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-mg/gremio/455772/1/live
92,2007-07-07 19:10:00,São Paulo,Flamengo,0-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sao-paulo/flamengo/455963/1/live
93,2007-07-07 19:10:00,Botafogo,Atlético PR,2-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/botafogo/atletico-pr/455768/1/live
94,2007-07-07 19:10:00,Goiás,Sport,3-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/goias/sport/455774/1/live
95,2007-07-07 19:10:00,Internacional,Figueirense,2-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/internacional/figueirense/455775/1/live
96,2007-07-07 19:10:00,Náutico,Palmeiras,0-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/nautico/palmeiras/455776/1/live
97,2007-07-07 19:10:00,Juventude,Vasco,2-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/juventude/vasco/455777/1/live
98,2007-07-11 21:30:00,Paraná,Figueirense,1-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/parana-clube/figueirense/455778/1/live
99,2007-07-11 21:30:00,Juventude,Náutico,1-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/juventude/nautico/455779/1/live
100,2007-07-11 21:30:00,Vasco,Atlético PR,1-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/vasco/atletico-pr/455780/1/live
101,2007-07-13 21:00:00,América RN,Internacional,1-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/america-rn/internacional/455784/1/live
102,2007-07-13 21:00:00,Cruzeiro,Goiás,2-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/cruzeiro/goias/455785/1/live
103,2007-07-13 21:30:00,Corinthians,São Paulo,1-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/corinthians/sao-paulo/455786/1/live
104,2007-07-14 17:00:00,Sport,Atlético MG,2-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sport/atletico-mg/455781/1/live
105,2007-07-14 17:00:00,Santos,Botafogo,3-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/santos/botafogo/455782/1/live
106,2007-07-14 17:00:00,Grêmio,Palmeiras,1-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/gremio/palmeiras/455783/1/live
107,2007-07-18 20:30:00,Figueirense,Sport,0-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/figueirense/sport/455787/1/live
108,2007-07-18 21:30:00,Atlético PR,Juventude,4-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-pr/juventude/455788/1/live
109,2007-07-18 21:30:00,Atlético MG,América RN,4-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-mg/america-rn/455789/1/live
110,2007-07-18 22:45:00,Náutico,Cruzeiro,1-4,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/nautico/cruzeiro/455790/1/live
111,2007-07-18 22:45:00,São Paulo,Fluminense,0-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sao-paulo/fluminense/455791/1/live
112,2007-07-18 22:45:00,Internacional,Corinthians,3-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/internacional/corinthians/455792/1/live
113,2007-07-19 21:30:00,Palmeiras,Santos,2-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/palmeiras/santos/455793/1/live
114,2007-07-19 21:30:00,Goiás,Grêmio,0-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/goias/gremio/455794/1/live
115,2007-07-19 21:30:00,Flamengo,Paraná,1-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/flamengo/parana-clube/455795/1/live
116,2007-07-21 19:10:00,América RN,Atlético PR,2-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/america-rn/atletico-pr/455796/1/live
117,2007-07-21 19:10:00,Juventude,Internacional,2-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/juventude/internacional/455797/1/live
118,2007-07-21 19:10:00,Vasco,Atlético MG,4-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/vasco/atletico-mg/455798/1/live
119,2007-07-22 17:00:00,Corinthians,Náutico,0-3,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/corinthians/nautico/455799/1/live
120,2007-07-22 17:00:00,Cruzeiro,São Paulo,1-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/cruzeiro/sao-paulo/455800/1/live
121,2007-07-22 17:00:00,Grêmio,Flamengo,1-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/gremio/flamengo/455801/1/live
122,2007-07-22 17:00:00,Fluminense,Goiás,3-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/fluminense/goias/455802/1/live
123,2007-07-22 19:10:00,Santos,Figueirense,3-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/santos/figueirense/455803/1/live
124,2007-07-22 19:10:00,Paraná,Palmeiras,1-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/parana-clube/palmeiras/455804/1/live
125,2007-07-22 19:10:00,Sport,Botafogo,3-3,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sport/botafogo/455805/1/live
126,2007-07-25 20:30:00,Atlético PR,Cruzeiro,2-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-pr/cruzeiro/455806/1/live
127,2007-07-25 20:30:00,Goiás,Santos,1-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/goias/santos/455807/1/live
128,2007-07-25 21:30:00,Náutico,Grêmio,0-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/nautico/gremio/455808/1/live
129,2007-07-25 21:30:00,Flamengo,América RN,3-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/flamengo/america-rn/455809/1/live
130,2007-07-25 22:45:00,Palmeiras,Vasco,3-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/palmeiras/vasco/455810/1/live
131,2007-07-25 22:45:00,Figueirense,Corinthians,2-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/figueirense/corinthians/455811/1/live
132,2007-07-25 22:45:00,Internacional,Paraná,1-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/internacional/parana-clube/455812/1/live
133,2007-07-26 16:00:00,Botafogo,Juventude,3-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/botafogo/juventude/455813/1/live
134,2007-07-26 21:30:00,Atlético MG,Fluminense,3-0,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/atletico-mg/fluminense/455814/1/live
135,2007-07-26 21:30:00,São Paulo,Sport,3-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sao-paulo/sport/455815/1/live
136,2007-07-28 19:10:00,Santos,Náutico,1-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/santos/nautico/455816/1/live
137,2007-07-28 19:10:00,Grêmio,Atlético PR,1-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/gremio/atletico-pr/455817/1/live
138,2007-07-28 19:10:00,Vasco,Goiás,4-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/vasco/goias/455818/1/live
139,2007-07-29 17:00:00,Corinthians,Flamengo,2-2,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/corinthians/flamengo/455819/1/live
140,2007-07-29 17:00:00,Sport,Internacional,1-5,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/sport/internacional/455820/1/live
141,2007-07-29 17:00:00,Juventude,Palmeiras,1-1,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/juventude/palmeiras/455821/1/live
142,2007-07-29 17:00:00,Paraná,Atlético MG,1-3,gsm_id_455677,https://www.academiadasapostasbrasil.com/stats/match/brasil-stats/brasileirao-serie-a/parana-clube/atletico-mg/455822/1/live
