,a_Ataques,a_Ataques perigosos,a_Cartões amarelos,a_Cartões vermelhos,a_chutes_a_gol,a_Chutes ao ferro,a_Chutes bloqueados,a_Chutes fora,a_Escanteios,a_Faltas,a_Gols,a_Impedimentos,a_Laterais,a_Pênaltis,a_Segundo cartão amarelo,a_Substituições,a_Tiros de meta,a_Tiros-livres,at_current_classification,at_current_draws_away,at_current_draws_global,at_current_draws_home,at_current_loss_away,at_current_loss_global,at_current_loss_home,at_current_wins_away,at_current_wins_global,at_current_wins_home,at_games_without_draw_away,at_games_without_draw_global,at_games_without_draw_home,at_games_without_lose_away,at_games_without_lose_global,at_games_without_lose_home,at_games_without_win_away,at_games_without_win_global,at_games_without_win_home,away_team,away_team_score,city,datetime,h_Ataques,h_Ataques perigosos,h_Cartões amarelos,h_Cartões vermelhos,h_chutes_a_gol,h_Chutes ao ferro,h_Chutes bloqueados,h_Chutes fora,h_Escanteios,h_Faltas,h_Gols,h_Impedimentos,h_Laterais,possession,h_Pênaltis,h_Segundo cartão amarelo,h_Substituições,h_Tiros de meta,h_Tiros-livres,home_team,home_team_score,ht_current_classification,ht_current_draws_away,ht_current_draws_global,ht_current_draws_home,ht_current_loss_away,ht_current_loss_global,ht_current_loss_home,ht_current_wins_away,ht_current_wins_global,ht_current_wins_home,ht_games_without_draw_away,ht_games_without_draw_global,ht_games_without_draw_home,ht_games_without_lose_away,ht_games_without_lose_global,ht_games_without_lose_home,ht_games_without_win_away,ht_games_without_win_global,ht_games_without_win_home,referee,round,stadium,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11,sub_home_player_1,sub_home_player_2,sub_home_player_3,sub_home_player_4,sub_home_player_5,sub_home_player_6,sub_home_player_7,sub_home_player_8,sub_home_player_9,sub_home_player_10,sub_home_player_11,sub_home_player_12,sub_away_player_1,sub_away_player_2,sub_away_player_3,sub_away_player_4,sub_away_player_5,sub_away_player_6,sub_away_player_7,sub_away_player_8,sub_away_player_9,sub_away_player_10,sub_away_player_11,sub_away_player_12,result,int_date,ht_eff_of,at_eff_of
43,44.0,24.0,2.0,,6.0,2.0,1.0,5.0,2.0,13.0,1.0,2.0,21.0,,0.0,,9.0,25.0,20,0,0,0,2,2,1,0,0,0,2,2,1,0,0,0,2,4,2,Sport,1,"Recife, Pernambuco",2016-06-01,55.0,23.0,6.0,,2.0,0.0,2.0,4.0,6.0,22.0,0.0,1.0,28.0,50.0,,1.0,,7.0,17.0,Santa Cruz,0,3,2,1,0,0,0,0,0,0,2,0,0,2,2,4,2,2,1,0,Raphael Claus,5,Estádio Jóse do Rego Maciel,"('person-32614', 'Tiago Cardoso')","('person-112344', 'Alemão')","('person-9064', 'Leo Moura')","('person-32813', 'Danny Morais')","('person-80586', 'Roberto')","('person-113530', 'João Paulo')","('person-171307', 'Uillian Correia')","('person-1251', 'Grafite')","('person-282209', 'Keno')","('person-32304', 'Wallyson')","('person-148322', 'Arthur')","('person-9431', 'Magrão')","('person-74217', 'Matheus Ferraz')","('person-112519', 'Samuel Xavier')","('person-9435', 'Durval')","('person-225802', 'Rene')","('person-9202', 'Diego Souza')","('person-327804', 'Everton Felipe')","('person-307939', 'Gabriel Xavier')","('person-8926', 'Serginho')","('person-104850', 'Rithely')","('person-5529', 'Edmilson')","('person-233983', 'Edson')","('person-397201', 'Walter')","('person-83629', 'Leonardo Moura')","('person-175382', 'Allan Vieira')","('person-307222', 'Lucas Ramon')","('person-23030', 'A. Bolaños')","('person-57541', 'Leandrinho')","('person-129517', 'Lele')","('person-225224', 'Everaldo')","('person-113140', 'Fernando Gabriel')","('person-110638', 'Bruno Moraes')",None,"('person-32810', 'Luiz Carlos')","('person-331265', 'Neto')","('person-32923', 'Rodrigo Mancha')","('person-193049', 'Luiz Antonio')","('person-2973', 'M. González')","('person-313877', 'Ronaldo')","('person-73499', 'R. Wallace')","('person-4968', 'Túlio de Melo')","('person-283703', 'Vinícius Araújo')","('person-289979', 'R. Lenis')",None,None,lose,0,0.4090909090909091,0.30612244897959184
44,84.0,40.0,3.0,,1.0,1.0,,12.0,7.0,23.0,1.0,2.0,25.0,,,,5.0,14.0,19,0,1,2,2,0,0,0,0,0,2,0,0,0,1,2,2,4,2,Cruzeiro,1,"Brasília, Distrito Federal",2016-06-01,77.0,30.0,1.0,,1.0,2.0,,2.0,9.0,11.0,0.0,3.0,24.0,49.0,,,,14.0,25.0,Botafogo,0,13,0,0,0,1,1,0,0,0,1,1,2,2,0,0,1,2,1,0,Elmo Alves Resende Cunha,5,Estádio Nacional de Brasília,"('person-171229', 'Helton Leite')","('person-32435', 'Emerson')","('person-403840', 'Diego')","('person-328427', 'Emerson')","('person-257112', 'Victor Luis')","('person-395563', 'Fernandes')","('person-94923', 'Bruno Silva')","('person-398319', 'Dierson')","('person-433835', 'Ribamar')","('person-13939', 'J. Salgueiro')","('person-71059', 'Anderson Aquino')","('person-8961', 'Fábio')","('person-32967', 'Bruno Rodrigo')","('person-9106', 'Lucas')","('person-413288', 'Bruno Vianna')","('person-228064', 'Bryan')","('person-265228', 'L. Romero')","('person-65376', 'Robinho')","('person-9112', 'Henrique')","('person-247639', 'G. De Arrascaeta')","('person-52463', 'D. Riascos')","('person-207544', 'Elber')","('person-112354', 'Sidão')","('person-89889', 'Renan Fonseca')","('person-6405', 'Dudu Cearense')","('person-294389', 'Octávio')","('person-294283', 'Gegé')","('person-15208', 'G. Núñez')","('person-282257', 'Marquinho')","('person-390551', 'Leandro')","('person-232741', 'Sassá')","('person-289800', 'Neilton')",None,None,"('person-97650', 'Rafael')","('person-431776', 'Lucas França')","('person-64406', 'Léo')","('person-438564', 'Fabricio Bruno')","('person-396804', 'Marciel')","('person-351995', 'Alex')","('person-167091', 'J. Sánchez Miño')","('person-14311', 'A. Cabral')","('person-236688', 'Douglas Coutinho')","('person-276507', 'Alisson')","('person-78745', 'Willian')",None,lose,0,0.3472222222222222,0.3877551020408163
45,64.0,36.0,1.0,,0.0,1.0,3.0,7.0,5.0,16.0,0.0,1.0,42.0,,,,8.0,16.0,6,1,0,0,0,0,0,0,1,1,0,1,2,2,2,1,1,0,0,São Paulo,0,"Florianópolis, Santa Catarina",2016-06-01,55.0,27.0,2.0,,4.0,0.0,2.0,7.0,5.0,16.0,1.0,0.0,33.0,44.0,,,,9.0,19.0,Figueirense,1,17,0,0,2,1,1,0,0,0,0,1,1,0,0,0,2,2,4,2,Rafael da Silva Alves,5,Estádio Orlando Scarpelli,"('person-23639', 'R. Fernández')","('person-24762', 'Marquinhos')","('person-128779', 'Ayrton')","('person-210711', 'Bruno Alves')","('person-248658', 'Marcos Pedroso')","('person-111653', 'Bady')","('person-9261', 'Elicarlos')","('person-79900', 'Ferrugem')","('person-9150', 'Rafael Moura')","('person-284939', 'Gustavo Ermel')","('person-181781', 'Dudu')","('person-32708', 'Dênis')","('person-4733', 'D. Lugano')","('person-9241', 'Bruno')","('person-288073', 'Lucão')","('person-330147', 'Matheus Reis')","('person-65373', 'Ganso')","('person-248168', 'R. Centurión')","('person-65382', 'Wesley')","('person-167149', 'Thiago Mendes')","('person-11894', 'Alan Kardec')","('person-290443', 'Auro')","('person-32691', 'Thiago Rodrigues')","('person-374801', 'Marlon')","('person-91261', 'Jaime')","('person-74179', 'Werley')","('person-279128', 'Jefferson')","('person-227250', 'Renato')","('person-74808', 'M. Ortega')","('person-303918', 'Dodô')","('person-138129', 'Jocinei')","('person-9144', 'Carlos Alberto')","('person-121165', 'Guilherme Queiroz')","('person-66336', 'Lins')","('person-97659', 'Renan Ribeiro')","('person-433187', 'Lucas Kal')","('person-433188', 'Lucas Fernandes')","('person-206339', 'João Schmidt')","('person-433197', 'Artur')","('person-319876', 'Daniel')","('person-282066', 'Luiz Araujo')","('person-159253', 'Kelvin')","('person-136408', 'Rogerio')","('person-73075', 'Ytalo')",None,None,win,0,0.3888888888888889,0.25862068965517243
46,70.0,45.0,5.0,,3.0,,1.0,4.0,2.0,19.0,1.0,5.0,20.0,,,,13.0,20.0,7,0,0,0,1,0,0,0,1,1,2,2,1,0,1,2,1,0,0,Fluminense,1,"Belo Horizonte, Minas Gerais",2016-06-01,70.0,52.0,2.0,,3.0,,2.0,7.0,0.0,16.0,1.0,4.0,13.0,61.0,,,,8.0,24.0,Atlético MG,1,11,2,1,0,0,0,1,0,0,0,0,0,2,2,1,0,2,3,1,Luiz Flavio De Oliveira,5,Estádio Raimundo Sampaio,"('person-32329', 'Victor')","('person-330130', 'Gabriel')","('person-73083', 'Marcos Rocha')","('person-33478', 'Patric')","('person-196743', 'Tiago Pagnussat')","('person-33519', 'Rafael Carioca')","('person-32922', 'Leandro Donizete')","('person-157', 'Robinho')","('person-280970', 'Lucas Cândido')","('person-112508', 'Júnior Urso')","('person-306889', 'Carlos')","('person-9276', 'Diego Cavalieri')","('person-115289', 'Giovanni')","('person-32876', 'Henrique')","('person-8964', 'Jonathan')","('person-42129', 'Gum')","('person-92712', 'Edson')","('person-9138', 'Cícero')","('person-343407', 'Gustavo Scarpa')","('person-415931', 'Douglas')","('person-407737', 'Richarlison')","('person-155', 'Fred')","('person-66275', 'Giovanni')","('person-180817', 'Uilson')","('person-32573', 'Carlos César')","('person-446563', 'Nathan')","('person-226423', 'Eduardo')","('person-165652', 'Pablo')","('person-437641', 'Capixaba')","('person-196443', 'Hyuri')","('person-446379', 'João Figueiredo')",None,None,None,"('person-8933', 'Júlio César')","('person-65394', 'Renato Chaves')","('person-245345', 'Igor Julião')","('person-337005', 'Ayrton')","('person-299242', 'Marlon')","('person-79694', 'Osvaldo')","('person-26446', 'Magno Alves')","('person-239932', 'Marcos Júnior')",None,None,None,None,draw,0,0.6,0.30612244897959184
47,70.0,44.0,3.0,,4.0,,1.0,7.0,7.0,16.0,2.0,2.0,26.0,,,,10.0,12.0,15,0,0,0,1,2,1,0,0,0,1,3,2,0,0,0,2,2,1,Ponte Preta,2,"Belo Horizonte, Minas Gerais",2016-06-02,70.0,45.0,1.0,,3.0,,3.0,4.0,3.0,7.0,1.0,5.0,24.0,54.0,,,,8.0,18.0,América MG,1,18,1,2,1,0,0,0,0,0,0,0,0,0,1,2,1,2,4,2,Leonardo Garcia Cavaleiro,5,Estádio Raimundo Sampaio,"('person-171506', 'João Ricardo')","('person-32471', 'Alison')","('person-9225', 'Helder Maurílio')","('person-282794', 'Artur')","('person-282265', 'Danilo')","('person-139106', 'Sueliton')","('person-233420', 'Alan Mineiro')","('person-247826', 'Xavier')","('person-79817', 'Claudinei')","('person-8947', 'Leandro Guerreiro')","('person-57552', 'Rafael Bastos')","('person-98909', 'João Carlos')","('person-9777', 'Fábio Ferreira')","('person-288072', 'Jeferson')","('person-10609', 'Kadu')","('person-174478', 'Reinaldo')","('person-70723', 'Cristian')","('person-129992', 'Renê Júnior')","('person-37513', 'João Vitor')","('person-33077', 'Roger')","('person-71013', 'Felipe Azevedo')","('person-234507', 'Clayson')","('person-32931', 'Fernando Leal')","('person-111502', 'Ernandes')","('person-8878', 'Adalberto')","('person-433715', 'Roger Duarte')","('person-227523', 'Juninho')","('person-433714', 'Christian Savio')","('person-177711', 'Eduardo')","('person-425526', 'Matheus')","('person-172066', 'William Barbio')","('person-438128', 'Vitor Ruas')","('person-25463', 'Tiago Luis')",None,"('person-197635', 'César')","('person-128883', 'Gilson')","('person-121698', 'Douglas Grolli')","('person-83266', 'Nino Paraíba')","('person-442641', 'Matheus Jesus')","('person-410124', 'Ravanelli')","('person-112809', 'Thiago Galhardo')","('person-9171', 'Felipe Menezes')","('person-32327', 'Wellington Paulista')","('person-207386', 'William Pottker')",None,None,lose,0,0.26,0.28846153846153844
48,62.0,40.0,3.0,,2.0,,0.0,2.0,2.0,18.0,0.0,1.0,19.0,,,,12.0,15.0,10,1,2,1,0,0,0,0,0,0,0,0,0,1,3,2,2,2,1,Vitória,0,"Volta Redonda, Rio de Janeiro",2016-06-02,75.0,48.0,2.0,,1.0,,2.0,10.0,5.0,14.0,1.0,1.0,18.0,53.0,,,,11.0,19.0,Flamengo,1,5,0,0,1,0,0,0,1,1,0,2,1,0,1,2,2,0,0,1,Igor Junior Benevenuto,5,Estádio General Sílvio Raulino de Oliveira,"('person-112708', 'Alex Muralha')","('person-436474', 'Leo Duarte')","('person-192705', 'Rodinei')","('person-227664', 'César')","('person-334012', 'Jorge')","('person-69072', 'F. Mancuello')","('person-95415', 'Alan Patrick')","('person-32286', 'Marcio Araujo')","('person-230411', 'Willian Arão')","('person-434545', 'Felipe Vizeu')","('person-81529', 'Marcelo Cirino')","('person-71994', 'Fernando Miguel')","('person-68410', 'Victor Ramos')","('person-171057', 'Maicon')","('person-284092', 'Ramon')","('person-74810', 'Diego Renan')","('person-396909', 'Flavio')","('person-112827', 'Vander')","('person-32925', 'Willian Farias')","('person-172588', 'Amaral')","('person-71760', 'Kieza')","('person-9779', 'Dagoberto')","('person-416556', 'Rafael Dumas')","('person-32800', 'Pará')","('person-397018', 'Igor')","('person-1270', 'Ederson')","('person-74347', 'Chiquinho')","('person-84154', 'G. Cuéllar')","('person-9333', 'Éverton')","('person-72468', 'H. Canteros')","('person-428491', 'Thiago Nascimento')","('person-170927', 'Gabriel')",None,None,"('person-410989', 'Caíque')","('person-73209', 'Kanu')","('person-163583', 'Norberto Neto')","('person-301699', 'Euller')","('person-8981', 'Leandro Domingues')","('person-328123', 'José Welison')","('person-316757', 'Marcelo')","('person-396310', 'David')","('person-313663', 'Alípio')",None,None,None,win,0,0.5,0.2982456140350877
49,46.0,23.0,4.0,,1.0,1.0,1.0,3.0,1.0,19.0,3.0,1.0,20.0,,,,10.0,25.0,1,0,0,0,0,0,0,1,3,2,1,3,2,2,4,2,0,0,0,Grêmio,3,"São Paulo, São Paulo",2016-06-02,50.0,30.0,5.0,,4.0,0.0,2.0,6.0,4.0,22.0,4.0,3.0,25.0,46.0,,,,6.0,20.0,Palmeiras,4,8,0,0,0,2,1,0,0,0,2,2,4,2,0,0,2,2,1,0,Rodrigo Figueiredo Henrique Correa,5,Estádio Municipal Paulo Machado de Carvalho,"('person-16938', 'Fernando Prass')","('person-112507', 'Vitor Hugo')","('person-228965', 'Thiago Santos')","('person-183186', 'Tchê Tchê')","('person-73005', 'Moisés')","('person-9360', 'Zé Roberto')","('person-32368', 'Jean')","('person-373415', 'Matheus Sales')","('person-64341', 'Alecsandro')","('person-82057', 'Dudu')","('person-364017', 'Gabriel Jesus')","('person-68943', 'Bruno Grassi')","('person-17076', 'Pedro Geromel')","('person-71117', 'Edílson')","('person-115239', 'Bressan')","('person-282477', 'Marcelo Hermes')","('person-32552', 'Douglas')","('person-20638', 'Giuliano')","('person-16465', 'Maicon')","('person-338353', 'Walace')","('person-285035', 'Luan')","('person-327852', 'Everton')","('person-71262', 'Jaílson')","('person-184542', 'Fabiano')","('person-371205', 'João Pedro')","('person-288912', 'Thiago Martins')","('person-9052', 'Fabricio')","('person-74340', 'Roger Carvalho')","('person-446345', 'Vitinho')","('person-180856', 'A. Allione')","('person-391151', 'Roger Guedes')","('person-4987', 'Rafael Marques')","('person-291015', 'Erik')","('person-32399', 'Luan')","('person-328222', 'Leonardo')","('person-286196', 'Rafael Thyere')","('person-417745', 'Kaio')","('person-395629', 'Lincoln')","('person-174110', 'Ramiro')","('person-434389', 'Iago')","('person-9416', 'Edinho')","('person-418349', 'Léo Tilica')","('person-285107', 'Batista')","('person-4800', 'Bobô')",None,None,win,0,0.35353535353535354,0.5428571428571428
50,65.0,36.0,2.0,,2.0,,1.0,7.0,2.0,17.0,0.0,1.0,24.0,,,,13.0,12.0,7,2,0,0,0,1,1,0,0,0,0,1,3,2,0,0,2,2,1,Santa Cruz,0,"Curitiba, Paraná",2016-06-04,71.0,41.0,0.0,,4.0,,1.0,6.0,4.0,12.0,1.0,0.0,18.0,59.0,,,,10.0,18.0,Atlético PR,1,19,0,0,0,3,1,0,0,0,1,3,3,1,0,0,2,3,1,0,Wagner Reway,6,Estádio Joaquim Américo Guimarães,"('person-32538', 'Weverton')","('person-8974', 'Thiago Heleno')","('person-131042', 'Léo')","('person-227603', 'Wanderson')","('person-282923', 'Sidcley')","('person-328063', 'Otavio')","('person-158904', 'Nikão')","('person-115497', 'Deivid')","('person-288088', 'Ewandro')","('person-64417', 'Walter')",None,"('person-32614', 'Tiago Cardoso')","('person-226934', 'Neris')","('person-9064', 'Leo Moura')","('person-32813', 'Danny Morais')","('person-175166', 'Tiago Costa')","('person-113530', 'João Paulo')","('person-171307', 'Uillian Correia')","('person-129517', 'Lele')","('person-1251', 'Grafite')","('person-32304', 'Wallyson')","('person-225224', 'Everaldo')","('person-115496', 'Santos')","('person-4481', 'Paulo André')","('person-441513', 'Nicolas Vichiatto')","('person-191260', 'F. Barrientos')","('person-180889', 'Hernani')","('person-282430', 'Marcos Guilherme')","('person-8955', 'André Lima')","('person-130585', 'Pablo Felipe')","('person-396973', 'Giovanny')",None,None,None,"('person-233983', 'Edson')","('person-112344', 'Alemão')","('person-175382', 'Allan Vieira')","('person-9164', 'Vitor')","('person-23030', 'A. Bolaños')","('person-57541', 'Leandrinho')","('person-282209', 'Keno')","('person-113140', 'Fernando Gabriel')","('person-148322', 'Arthur')","('person-110638', 'Bruno Moraes')",None,None,win,0,0.3176470588235294,0.3829787234042553
51,48.0,26.0,5.0,,1.0,0.0,0.0,2.0,3.0,11.0,1.0,2.0,26.0,,,,17.0,14.0,17,0,0,0,2,2,1,0,0,0,2,2,1,0,0,0,2,4,2,Coritiba,1,"São Paulo, São Paulo",2016-06-04,80.0,59.0,2.0,,4.0,1.0,4.0,6.0,11.0,13.0,1.0,1.0,28.0,72.0,,,,4.0,13.0,Corinthians,2,3,0,0,0,0,0,0,1,3,2,2,4,2,1,3,3,0,0,0,Anderson Daronco,6,Arena Corinthians,"('person-136425', 'Walter')","('person-329711', 'Pedro Henrique')","('person-17306', 'Fágner')","('person-32574', 'Uendel')","('person-171943', 'Felipe')","('person-16566', 'Cristian')","('person-136155', 'Bruno Henrique')","('person-73192', 'Marquinhos Gabriel')","('person-271473', 'Marlone')","('person-234684', 'Luciano')","('person-8991', 'Guilherme')","('person-32312', 'Wilson')","('person-409612', 'Juninho')","('person-179302', 'Luccas Claro')","('person-8939', 'Rafael Marques')","('person-425511', 'Dodô')","('person-13904', 'C. González')","('person-78767', 'João Paulo')","('person-32918', 'Ruy')","('person-9071', 'Juan')","('person-163621', 'Negueba')","('person-33088', 'Kléber')","('person-17304', 'Cássio')","('person-355909', 'Guilherme Arana')","('person-398741', 'Leo')","('person-95917', 'Giovanni Augusto')","('person-5638', 'Danilo')","('person-78714', 'Rodriguinho')","('person-84752', 'Camacho')","('person-433352', 'Maycon')","('person-32605', 'Willians')","('person-75403', 'André')","('person-192525', 'Á. Romero')","('person-159586', 'Lucca')","('person-90157', 'Elisson')","('person-82899', 'Carlinhos')","('person-23729', 'N. Bareiro')","('person-226420', 'Fábio Braga')","('person-435665', 'Raphael Veiga')","('person-411912', 'Thiago')","('person-328074', 'Icaro')","('person-24082', 'J. Ortega')","('person-410058', 'Evandro')","('person-122231', 'Vinícius')",None,None,win,0,0.34177215189873417,0.2
52,44.0,21.0,0.0,,2.0,,0.0,7.0,3.0,12.0,,3.0,23.0,,,,9.0,13.0,8,1,1,0,0,0,0,0,0,1,0,0,1,1,2,2,2,1,0,Fluminense,0,"Chapecó, Santa Catarina",2016-06-04,56.0,33.0,3.0,,2.0,,1.0,6.0,2.0,13.0,,0.0,23.0,53.0,,,,10.0,15.0,Chapecoense,0,6,0,0,1,0,0,0,1,1,0,1,1,0,3,5,2,0,0,1,Ricardo Marques,6,Arena Condá,"('person-171047', 'Danilo')","('person-132355', 'Dener')","('person-240839', 'Marcelo')","('person-9193', 'Thiego')","('person-227886', 'Moises')","('person-302659', 'Gimenez')","('person-170737', 'Sergio Manoel')","('person-234159', 'Hyoran')","('person-299428', 'Lucas Gomes')","('person-80135', 'Bruno Rangel')","('person-112399', 'Silvinho')","('person-9276', 'Diego Cavalieri')","('person-42129', 'Gum')","('person-115289', 'Giovanni')","('person-32876', 'Henrique')","('person-8964', 'Jonathan')","('person-92712', 'Edson')","('person-415931', 'Douglas')","('person-9138', 'Cícero')","('person-343407', 'Gustavo Scarpa')","('person-407737', 'Richarlison')","('person-155', 'Fred')","('person-176672', 'Follmann')","('person-9402', 'Marcelo Boeck')","('person-71773', 'Demerson')","('person-9101', 'Rafael Lima')","('person-433626', 'Andrei')","('person-115325', 'Arthur Maia')","('person-399075', 'Lucas Mineiro')","('person-120553', 'Neném')","('person-52820', 'Kempes')","('person-433628', 'Lourency')","('person-403481', 'Wesley Nata')",None,"('person-8933', 'Júlio César')","('person-299242', 'Marlon')","('person-337005', 'Ayrton')","('person-65394', 'Renato Chaves')","('person-245345', 'Igor Julião')","('person-170928', 'Maranhão')","('person-433032', 'Danielzinho')","('person-435998', 'Pedro')","('person-239932', 'Marcos Júnior')","('person-26446', 'Magno Alves')","('person-79694', 'Osvaldo')",None,draw,0,0.48,0.30612244897959184
53,59.0,38.0,1.0,,1.0,,2.0,6.0,5.0,12.0,0.0,1.0,30.0,1.0,,,4.0,13.0,16,0,0,0,1,2,1,0,0,0,1,3,3,0,0,0,2,2,1,Botafogo,0,"São Paulo, São Paulo",2016-06-05,55.0,34.0,1.0,,2.0,,2.0,2.0,7.0,11.0,3.0,2.0,23.0,50.0,0.0,,,13.0,13.0,Santos,3,15,0,0,0,1,2,1,0,0,0,1,2,2,0,0,0,3,3,1,Sandro Ricci,6,Estádio Municipal Paulo Machado de Carvalho,"('person-32900', 'Vanderlei')","('person-332808', 'Zé Carlos')","('person-9278', 'David Braz')","('person-72164', 'Victor Ferraz')","('person-218816', 'Gustavo Henrique')","('person-3121', 'Renato')","('person-290444', 'Thiago Maia')","('person-328277', 'Vitor')","('person-183204', 'Léo Cittadini')","('person-169159', 'Paulinho')","('person-236674', 'Joel')","('person-171229', 'Helton Leite')","('person-257112', 'Victor Luis')","('person-32435', 'Emerson')","('person-328427', 'Emerson')","('person-403840', 'Diego')","('person-6405', 'Dudu Cearense')","('person-94923', 'Bruno Silva')","('person-294283', 'Gegé')","('person-390551', 'Leandro')","('person-433835', 'Ribamar')","('person-71059', 'Anderson Aquino')","('person-104535', 'Vladimir')","('person-374853', 'Caju')","('person-335724', 'Daniel Guedes')","('person-233318', 'Luiz Felipe')","('person-332878', 'Serginho')","('person-191903', 'Alison')","('person-16062', 'E. Valencia')","('person-410819', 'Matheus')","('person-249093', 'Ronaldo Mendes')","('person-408209', 'Diogo')","('person-174522', 'Rafael Longuine')","('person-314242', 'M. Rolón')","('person-112354', 'Sidão')","('person-89889', 'Renan Fonseca')","('person-433836', 'Marcinho')","('person-15208', 'G. Núñez')","('person-398319', 'Dierson')","('person-395563', 'Fernandes')","('person-13939', 'J. Salgueiro')","('person-289800', 'Neilton')","('person-232741', 'Sassá')",None,None,None,win,0,0.5,0.32653061224489793
54,56.0,35.0,3.0,,7.0,0.0,1.0,4.0,2.0,15.0,0.0,2.0,32.0,,,,14.0,21.0,11,0,0,0,1,0,0,0,1,1,1,2,1,0,1,3,2,0,0,Figueirense,0,"Belo Horizonte, Minas Gerais",2016-06-05,58.0,47.0,2.0,,2.0,1.0,1.0,12.0,9.0,20.0,1.0,1.0,21.0,52.0,,,,7.0,17.0,América MG,1,20,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,2,5,3,Raphael Claus,6,Estádio Raimundo Sampaio,"('person-171506', 'João Ricardo')","('person-8878', 'Adalberto')","('person-9225', 'Helder Maurílio')","('person-111502', 'Ernandes')","('person-282265', 'Danilo')","('person-282794', 'Artur')","('person-227523', 'Juninho')","('person-177711', 'Eduardo')","('person-8947', 'Leandro Guerreiro')","('person-258914', 'Osman  Junior')","('person-9398', 'Borges')","('person-23639', 'R. Fernández')","('person-24762', 'Marquinhos')","('person-128779', 'Ayrton')","('person-210711', 'Bruno Alves')","('person-248658', 'Marcos Pedroso')","('person-111653', 'Bady')","('person-9261', 'Elicarlos')","('person-79900', 'Ferrugem')","('person-9150', 'Rafael Moura')","('person-284939', 'Gustavo Ermel')","('person-181781', 'Dudu')","('person-32931', 'Fernando Leal')","('person-433715', 'Roger Duarte')","('person-433714', 'Christian Savio')","('person-79817', 'Claudinei')","('person-233420', 'Alan Mineiro')","('person-425526', 'Matheus')","('person-247826', 'Xavier')","('person-362437', 'Bruno Savio')","('person-172066', 'William Barbio')","('person-25463', 'Tiago Luis')","('person-438128', 'Vitor Ruas')",None,"('person-32691', 'Thiago Rodrigues')","('person-374801', 'Marlon')","('person-74179', 'Werley')","('person-111808', 'Jackson Caucaia')","('person-227250', 'Renato')","('person-74808', 'M. Ortega')","('person-303918', 'Dodô')","('person-9144', 'Carlos Alberto')","('person-121165', 'Guilherme Queiroz')","('person-66336', 'Lins')",None,None,win,0,0.26,0.19148936170212766
55,47.0,40.0,6.0,,4.0,,0.0,6.0,5.0,18.0,0.0,1.0,28.0,,,,5.0,16.0,1,0,0,0,0,0,0,2,4,2,2,4,2,2,5,3,0,0,0,Internacional,0,"Salvador, Bahia",2016-06-05,46.0,30.0,1.0,,3.0,,1.0,1.0,2.0,15.0,1.0,1.0,33.0,51.0,,,,13.0,19.0,Vitória,1,13,0,0,1,1,1,0,0,0,0,1,1,0,0,0,2,3,3,1,Thiago Duarte Peixoto,6,Estádio Manoel Barradas,"('person-71994', 'Fernando Miguel')","('person-68410', 'Victor Ramos')","('person-301699', 'Euller')","('person-284092', 'Ramon')","('person-163583', 'Norberto Neto')","('person-396909', 'Flavio')","('person-32925', 'Willian Farias')","('person-172588', 'Amaral')","('person-33226', 'Marinho')","('person-71760', 'Kieza')","('person-9779', 'Dagoberto')","('person-103538', 'Danilo Fernandes')","('person-371501', 'William')","('person-103416', 'Paulão')","('person-319262', 'Artur')","('person-9156', 'Ernando')","('person-65015', 'Fernando Bob')","('person-103652', 'Anselmo')","('person-390405', 'Gustavo Ferrareis')","('person-180828', 'Andrigo')","('person-153217', 'Eduardo Sasha')","('person-187560', 'Vitinho')","('person-410989', 'Caíque')","('person-180882', 'Josué')","('person-73209', 'Kanu')","('person-171057', 'Maicon')","('person-328123', 'José Welison')","('person-112827', 'Vander')","('person-8981', 'Leandro Domingues')","('person-316757', 'Marcelo')","('person-131443', 'William Henrique')","('person-396310', 'David')","('person-418187', 'Rafaelson')","('person-313663', 'Alípio')","('person-446980', 'Keiller')","('person-193483', 'Jacsson')","('person-287916', 'Yan Petter')","('person-392362', 'Geferson')","('person-112327', 'Alan')","('person-21683', 'P. Magalhaes')","('person-266351', 'Jair')","('person-9415', 'Alex')","('person-322455', 'Aylon')","('person-422469', 'Bruno Baio')",None,None,win,0,0.3157894736842105,0.23728813559322035
